ct_ab_ph_workers_camp;City Worker's Camp;Ville Le Camp Des Travailleurs;Stadt Arbeiterlager;;Campamento De Los Trabajadores Ciudad;;;;;;;;;x
ct_ab_ph_ct_clan_gargoyle_eminence_4_desc;A Gargoyle Established Court is under construction here and will be completed in approximately 1 days.;Un Gargoyle Established Court est en construction ici et sera termin dans environ 1 jours.;Ein Gargoyle Established Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Gargoyle Established Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_gargoyle_eminence_5;Partially Constructed Gargoyle Noteworthy Court;Partiellement construit Gargoyle Noteworthy Court;Partiell Konstruiert Gargoyle Noteworthy Court;;Parcialmente construida Gargoyle Noteworthy Court;;;;;;;;;x
ct_ab_ph_ct_clan_gargoyle_eminence_5_desc;A Gargoyle Noteworthy Court is under construction here and will be completed in approximately 1 days.;Un Gargoyle Noteworthy Court est en construction ici et sera termin dans environ 1 jours.;Ein Gargoyle Noteworthy Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Gargoyle Noteworthy Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_gargoyle_eminence_6;Partially Constructed Gargoyle Prominent Court;Partiellement construit Gargoyle Prominent Court;Partiell Konstruiert Gargoyle Prominent Court;;Parcialmente construida Gargoyle Prominent Court;;;;;;;;;x
ct_ab_ph_ct_clan_gargoyle_eminence_6_desc;A Gargoyle Prominent Court is under construction here and will be completed in approximately 1 days.;Un Gargoyle Prominent Court est en construction ici et sera termin dans environ 1 jours.;Ein Gargoyle Prominent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Gargoyle Prominent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_gargoyle_eminence_7;Partially Constructed Gargoyle Eminent Court;Partiellement construit Gargoyle Eminent Court;Partiell Konstruiert Gargoyle Eminent Court;;Parcialmente construida Gargoyle Eminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_gargoyle_eminence_7_desc;A Gargoyle Eminent Court is under construction here and will be completed in approximately 1 days.;Un Gargoyle Eminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Gargoyle Eminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Gargoyle Eminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_giovanni_emiinence_8;Partially Constructed Giovanni Preeminent Court;Partiellement construit Giovanni Preeminent Court;Partiell Konstruiert Giovanni Preeminent Court;;Parcialmente construida Giovanni Preeminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_giovanni_emiinence_8_desc;A Giovanni Preeminent Court is under construction here and will be completed in approximately 1 days.;Un Giovanni Preeminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Giovanni Preeminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Giovanni Preeminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_giovanni_eminence_1;Partially Constructed Giovanni Recognized Court;Partiellement construit Giovanni Recognized Court;Partiell Konstruiert Giovanni Recognized Court;;Parcialmente construida Giovanni Recognized Court;;;;;;;;;x
ct_ab_ph_ct_clan_giovanni_eminence_1_desc;A Giovanni Recognized Court is under construction here and will be completed in approximately 1 days.;Un Giovanni Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Giovanni Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Giovanni Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_giovanni_eminence_2;Partially Constructed Giovanni Significant Court;Partiellement construit Giovanni Significant Court;Partiell Konstruiert Giovanni Significant Court;;Parcialmente construida Giovanni Significant Court;;;;;;;;;x
ct_ab_ph_ct_clan_giovanni_eminence_2_desc;A Giovanni Significant Court is under construction here and will be completed in approximately 1 days.;Un Giovanni Significant Court est en construction ici et sera termin dans environ 1 jours.;Ein Giovanni Significant Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Giovanni Significant Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_giovanni_eminence_3;Partially Constructed Giovanni Sanctioned Court;Partiellement construit Giovanni Sanctioned Court;Partiell Konstruiert Giovanni Sanctioned Court;;Parcialmente construida Giovanni Sanctioned Court;;;;;;;;;x
ct_ab_ph_ct_clan_giovanni_eminence_3_desc;A Giovanni Sanctioned Court is under construction here and will be completed in approximately 1 days.;Un Giovanni Sanctioned Court est en construction ici et sera termin dans environ 1 jours.;Ein Giovanni Sanctioned Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Giovanni Sanctioned Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_giovanni_eminence_4;Partially Constructed Giovanni Established Court;Partiellement construit Giovanni Established Court;Partiell Konstruiert Giovanni Established Court;;Parcialmente construida Giovanni Established Court;;;;;;;;;x
ct_ab_ph_ct_clan_giovanni_eminence_4_desc;A Giovanni Established Court is under construction here and will be completed in approximately 1 days.;Un Giovanni Established Court est en construction ici et sera termin dans environ 1 jours.;Ein Giovanni Established Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Giovanni Established Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_giovanni_eminence_5;Partially Constructed Giovanni Noteworthy Court;Partiellement construit Giovanni Noteworthy Court;Partiell Konstruiert Giovanni Noteworthy Court;;Parcialmente construida Giovanni Noteworthy Court;;;;;;;;;x
ct_ab_ph_ct_clan_giovanni_eminence_5_desc;A Giovanni Noteworthy Court is under construction here and will be completed in approximately 1 days.;Un Giovanni Noteworthy Court est en construction ici et sera termin dans environ 1 jours.;Ein Giovanni Noteworthy Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Giovanni Noteworthy Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_giovanni_eminence_6;Partially Constructed Giovanni Prominent Court;Partiellement construit Giovanni Prominent Court;Partiell Konstruiert Giovanni Prominent Court;;Parcialmente construida Giovanni Prominent Court;;;;;;;;;x
ct_ab_ph_ct_clan_giovanni_eminence_6_desc;A Giovanni Prominent Court is under construction here and will be completed in approximately 1 days.;Un Giovanni Prominent Court est en construction ici et sera termin dans environ 1 jours.;Ein Giovanni Prominent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Giovanni Prominent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_giovanni_eminence_7;Partially Constructed Giovanni Eminent Court;Partiellement construit Giovanni Eminent Court;Partiell Konstruiert Giovanni Eminent Court;;Parcialmente construida Giovanni Eminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_giovanni_eminence_7_desc;A Giovanni Eminent Court is under construction here and will be completed in approximately 1 days.;Un Giovanni Eminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Giovanni Eminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Giovanni Eminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_lasombra_emiinence_8;Partially Constructed Lasombra Preeminent Court;Partiellement construit Lasombra Preeminent Court;Partiell Konstruiert Lasombra Preeminent Court;;Parcialmente construida Lasombra Preeminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_lasombra_emiinence_8_desc;A Lasombra Preeminent Court is under construction here and will be completed in approximately 1 days.;Un Lasombra Preeminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Lasombra Preeminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Lasombra Preeminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_lasombra_eminence_1;Partially Constructed Lasombra Recognized Court;Partiellement construit Lasombra Recognized Court;Partiell Konstruiert Lasombra Recognized Court;;Parcialmente construida Lasombra Recognized Court;;;;;;;;;x
ct_ab_ph_ct_clan_lasombra_eminence_1_desc;A Lasombra Recognized Court is under construction here and will be completed in approximately 1 days.;Un Lasombra Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Lasombra Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Lasombra Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_lasombra_eminence_2;Partially Constructed Lasombra Significant Court;Partiellement construit Lasombra Significant Court;Partiell Konstruiert Lasombra Significant Court;;Parcialmente construida Lasombra Significant Court;;;;;;;;;x
ct_ab_ph_ct_clan_lasombra_eminence_2_desc;A Lasombra Significant Court is under construction here and will be completed in approximately 1 days.;Un Lasombra Significant Court est en construction ici et sera termin dans environ 1 jours.;Ein Lasombra Significant Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Lasombra Significant Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_lasombra_eminence_3;Partially Constructed Lasombra Sanctioned Court;Partiellement construit Lasombra Sanctioned Court;Partiell Konstruiert Lasombra Sanctioned Court;;Parcialmente construida Lasombra Sanctioned Court;;;;;;;;;x
ct_ab_ph_ct_clan_lasombra_eminence_3_desc;A Lasombra Sanctioned Court is under construction here and will be completed in approximately 1 days.;Un Lasombra Sanctioned Court est en construction ici et sera termin dans environ 1 jours.;Ein Lasombra Sanctioned Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Lasombra Sanctioned Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_lasombra_eminence_4;Partially Constructed Lasombra Established Court;Partiellement construit Lasombra Established Court;Partiell Konstruiert Lasombra Established Court;;Parcialmente construida Lasombra Established Court;;;;;;;;;x
ct_ab_ph_ct_clan_lasombra_eminence_4_desc;A Lasombra Established Court is under construction here and will be completed in approximately 1 days.;Un Lasombra Established Court est en construction ici et sera termin dans environ 1 jours.;Ein Lasombra Established Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Lasombra Established Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_lasombra_eminence_5;Partially Constructed Lasombra Noteworthy Court;Partiellement construit Lasombra Noteworthy Court;Partiell Konstruiert Lasombra Noteworthy Court;;Parcialmente construida Lasombra Noteworthy Court;;;;;;;;;x
ct_ab_ph_ct_clan_lasombra_eminence_5_desc;A Lasombra Noteworthy Court is under construction here and will be completed in approximately 1 days.;Un Lasombra Noteworthy Court est en construction ici et sera termin dans environ 1 jours.;Ein Lasombra Noteworthy Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Lasombra Noteworthy Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_lasombra_eminence_6;Partially Constructed Lasombra Prominent Court;Partiellement construit Lasombra Prominent Court;Partiell Konstruiert Lasombra Prominent Court;;Parcialmente construida Lasombra Prominent Court;;;;;;;;;x
ct_ab_ph_ct_clan_lasombra_eminence_6_desc;A Lasombra Prominent Court is under construction here and will be completed in approximately 1 days.;Un Lasombra Prominent Court est en construction ici et sera termin dans environ 1 jours.;Ein Lasombra Prominent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Lasombra Prominent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_lasombra_eminence_7;Partially Constructed Lasombra Eminent Court;Partiellement construit Lasombra Eminent Court;Partiell Konstruiert Lasombra Eminent Court;;Parcialmente construida Lasombra Eminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_lasombra_eminence_7_desc;A Lasombra Eminent Court is under construction here and will be completed in approximately 1 days.;Un Lasombra Eminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Lasombra Eminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Lasombra Eminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_malkavian_emiinence_8;Partially Constructed Malkavian Preeminent Court;Partiellement construit Malkavian Preeminent Court;Partiell Konstruiert Malkavian Preeminent Court;;Parcialmente construida Malkavian Preeminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_malkavian_emiinence_8_desc;A Malkavian Preeminent Court is under construction here and will be completed in approximately 1 days.;Un Malkavian Preeminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Malkavian Preeminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Malkavian Preeminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_malkavian_eminence_1;Partially Constructed Malkavian Recognized Court;Partiellement construit Malkavian Recognized Court;Partiell Konstruiert Malkavian Recognized Court;;Parcialmente construida Malkavian Recognized Court;;;;;;;;;x
ct_ab_ph_ct_clan_malkavian_eminence_1_desc;A Malkavian Recognized Court is under construction here and will be completed in approximately 1 days.;Un Malkavian Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Malkavian Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Malkavian Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_malkavian_eminence_2;Partially Constructed Malkavian Significant Court;Partiellement construit Malkavian Significant Court;Partiell Konstruiert Malkavian Significant Court;;Parcialmente construida Malkavian Significant Court;;;;;;;;;x
